,ID,CB_smile,Score,Natom,Nflex,Hbond,Hphob,VwInt,Eintl,Dsolv,SolEl,mfScore,RTCNNscore,dTSsc,ICM_Smile
1015,7935230,COC(=O)c1ccc(NC(=O)c2ccc(Cl)c(c2)S(=O)(=O)Nc2cccc(C)c2)cc1,-20.368019,50,3,-3.811189,-4.968874,-22.575144,6.947003,8.426499,4.379548,-83.567169,-16.204615,1.322639,[H]c1c([H])c(c([H])c(c1[H])N([H])S(c1c([H])c(C(N([H])c2c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c2[H])=O)c([H])c([H])c1[Cl])(=O)=O)C([H])([H])[H]
1016,5919087,CC(=O)c1ccc(NS(=O)(=O)c2cccc(c2)C(=O)Nc2ccccc2)cc1,-20.365852,46,4,-2.002017,-5.28464,-21.477449,4.186406,6.435172,-0.031536,-75.257034,-19.790171,1.124205,[H]c1c([H])c([H])c(c([H])c1[H])N([H])C(c1c([H])c([H])c([H])c(c1[H])S(N([H])c1c([H])c([H])c(C(C([H])([H])[H])=O)c([H])c1[H])(=O)=O)=O
1017,95180528,Nc1cncc(c1)-c1ncc(cc1Cl)[C](=O)=O,-20.363955,24,1,-4.993089,-3.931231,-14.818887,3.350752,8.474175,1.144378,-69.43895,-20.294617,0.757393,[H]c1c(c([H])nc([H])c1N([H])[H])c1c(c([H])c(C(=[O-/2])=[O-/2])c([H])n1)[Cl]
1018,67224760,Nc1nc(CCNC(=O)[C@@H]2CC(=O)Nc3cc(F)ccc23)n[nH]1,-20.363443,38,4,-2.605085,-4.183453,-23.077488,4.782732,8.814765,0.3441,-65.416405,-25.626743,0.81072,[H]c1c([H])c(c([H])c2c1[C@]([H])(C(N([H])C([H])([H])C([H])([H])c1nc(N([H])[H])n([H])n1)=O)C([H])([H])C(N2[H])=O)F
1019,7976440,COc1ccc(CN(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)c2ccccc2O)cc1,-20.36274,52,5,-1.031472,-6.073984,-24.142035,7.376847,7.693405,-4.14799,-78.454147,-23.92543,1.181303,[H]c1c([H])c([H])c2c(C(N(C([H])([H])C(N(c3c([H])c([H])c([H])c([H])c3O[H])C([H])([H])c3c([H])c([H])c(c([H])c3[H])OC([H])([H])[H])=O)S2(=O)=O)=O)c1[H]
1020,5483291,Brc1ccc(cc1)C(=O)\C=C\Nc1ccccc1Br,-20.36211,30,1,-3.404545,-4.511154,-15.930014,4.319298,5.181017,0.191719,-56.1549,-17.172186,0.924258,[H]C(=C([H])N([H])c1c([H])c([H])c([H])c([H])c1[Br])C(c1c([H])c([H])c(c([H])c1[H])[Br])=O
1021,8885125,O=C(Nc1nncs1)c1cccc(c1)S(=O)(=O)Nc1cc2OCOc2cc1C#N,-20.360846,40,3,-5.738199,-4.099147,-20.921761,4.748238,13.730728,4.360603,-87.323891,-17.798597,1.256787,[H]c1c([H])c(C(N([H])c2nnc([H])s2)=O)c([H])c(c1[H])S(N([H])c1c([H])c2c(c([H])c1C#N)OC([H])([H])O2)(=O)=O
1022,9040942,COc1ccc(cc1S(=O)(=O)N1CCc2ccccc12)[C](=O)=O,-20.360741,37,3,-2.847872,-4.157469,-17.436554,1.139471,6.296868,-0.211971,-82.472969,-20.528128,1.084406,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])N2S(c1c([H])c(C(=[O-/2])=[O-/2])c([H])c([H])c1OC([H])([H])[H])(=O)=O
1023,6234460,COCc1cc(=O)[nH]c(SCC(=O)Nc2ccccc2)n1,-20.360146,36,5,-1.939097,-4.758183,-22.411943,2.744034,6.679824,0.741529,-37.355873,-16.163433,0.887312,[H]C1=C(C([H])([H])OC([H])([H])[H])N=C(N([H])C1=O)SC([H])([H])C(N([H])c1c([H])c([H])c([H])c([H])c1[H])=O
1024,7237342,Clc1ccccc1OC(=O)c1ccccc1I,-20.359598,25,0,0,-5.011769,-21.564629,0.759666,3.371014,2.392206,-45.470943,-17.21476,0.744072,[H]c1c([H])c([H])c(c(C(=O)Oc2c([H])c([H])c([H])c([H])c2[Cl])c1[H])I
1025,5768028,CNS(=O)(=O)c1cc(c2cccc3C(=O)Nc1c23)S(=O)(=O)NC,-20.3557,36,4,-5.004331,-3.274655,-18.912531,4.367011,8.939515,2.556008,-56.331608,-17.604362,1.171657,[H]c1c([H])c2C(N([H])c3c(c([H])c(c(c1[H])c23)S(N([H])C([H])([H])[H])(=O)=O)S(N([H])C([H])([H])[H])(=O)=O)=O
1026,8895760,CC[C@H](NS(=O)(=O)c1ccc(OC)c(c1)-n1cnnn1)c1cc(Cl)ccc1Cl,-20.354666,45,5,-3.092649,-5.440225,-21.820417,3.573175,9.697391,0.785085,-90.112122,-28.031916,1.23276,[H]c1c([H])c(c([H])c(c1OC([H])([H])[H])n1c([H])nnn1)S(N([H])[C@]([H])(c1c([H])c(c([H])c([H])c1[Cl])[Cl])C([H])([H])C([H])([H])[H])(=O)=O
1027,6100644,COc1ccc(cc1OC)[C@H]1CC(=O)C=C(C1)Nc1ccccc1C,-20.354536,48,1,-2.666701,-5.922398,-20.331358,3.668176,7.275916,3.687484,-71.732758,-17.943235,1.082837,[H]C1=C(C([H])([H])[C@@]([H])(c2c([H])c([H])c(c(c2[H])OC([H])([H])[H])OC([H])([H])[H])C([H])([H])C1=O)N([H])c1c([H])c([H])c([H])c([H])c1C([H])([H])[H]
1028,5403782,C[C@@]1(CC1(Br)Br)C(=O)NCc1ccccc1,-20.348627,29,3,-1.532106,-4.637941,-18.175703,1.72847,3.678913,-1.190215,-49.630959,-22.183411,0.803505,[H]c1c([H])c([H])c(c([H])c1[H])C([H])([H])N([H])C([C@@]1(C([H])([H])[H])C([H])([H])C1([Br])[Br])=O
1029,6172295,NS(=O)(=O)c1ccc(cc1)N1[C@@H](C(C(=O)c2ccc(Br)cc2)=C(O)C1=O)c1ccccc1,-20.346758,49,4,-4.646157,-4.383712,-22.833752,10.533314,12.137956,-0.976663,-93.305504,-17.747824,1.252353,[H]c1c([H])c([H])c(c([H])c1[H])[C@]1([H])C(=C(C(N1c1c([H])c([H])c(c([H])c1[H])S(N([H])[H])(=O)=O)=O)O[H])C(c1c([H])c([H])c(c([H])c1[H])[Br])=O
1030,95985328,COc1cc2ncn(CCc3ncc[nH]3)c(=O)c2cc1OC,-20.346355,38,3,-2.801417,-5.154502,-22.413963,2.413269,8.081353,4.999595,-51.781235,-15.132865,0.883269,[H]C1=Nc2c([H])c(c(c([H])c2C(N1C([H])([H])C([H])([H])c1nc([H])c([H])n1[H])=O)OC([H])([H])[H])OC([H])([H])[H]
1031,42471152,Cc1ccc(C)c(OCC(=O)NCCNC(=O)c2ccncc2)c1C,-20.34511,48,5,-3.691138,-5.608692,-19.892771,1.897296,9.552099,2.032744,-75.275772,-17.014332,1.1656,[H]c1c([H])c(c(c(c1C([H])([H])[H])C([H])([H])[H])OC([H])([H])C(N([H])C([H])([H])C([H])([H])N([H])C(c1c([H])c([H])nc([H])c1[H])=O)=O)C([H])([H])[H]
1032,9081477,Cc1cc(C)cc(NS(=O)(=O)Cc2ccccc2F)c1,-20.34271,36,4,-1.191671,-5.127998,-21.272726,2.677182,3.516085,1.117163,-52.683258,-17.460352,0.834817,[H]c1c([H])c([H])c(c(c1[H])C([H])([H])S(N([H])c1c([H])c(c([H])c(c1[H])C([H])([H])[H])C([H])([H])[H])(=O)=O)F
1033,7101310,COC(=O)c1ccc(COc2ccc3c(cc(=O)oc3c2C)C(F)(F)F)cc1,-20.34231,43,2,-3.353867,-5.248013,-19.327457,4.747311,7.551715,1.930949,-75.371384,-11.368676,1.20539,[H]C1=C(c2c([H])c([H])c(c(c2OC1=O)C([H])([H])[H])OC([H])([H])c1c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c1[H])C(F)(F)F
1034,27232520,Cc1cc(=O)[nH]c(CCNC(=O)Cc2cccc(F)c2F)n1,-20.340364,37,5,-2.104221,-4.77429,-18.512924,0.657993,5.75697,-1.541681,-54.77626,-16.826601,0.959171,[H]C1=C(C([H])([H])[H])N=C(C([H])([H])C([H])([H])N([H])C(C([H])([H])c2c([H])c([H])c([H])c(c2F)F)=O)N([H])C1=O
1035,7355746,Cc1ccc(cc1)S(=O)(=O)N(Cc1ccc(Cl)cc1Cl)C[C](=O)=O,-20.338812,38,6,-3.184003,-5.041961,-20.721151,2.73068,6.111007,3.021692,-73.96579,-16.06081,1.136237,[H]c1c([H])c(c([H])c([H])c1C([H])([H])[H])S(N(C([H])([H])C(=[O-/2])=[O-/2])C([H])([H])c1c([H])c([H])c(c([H])c1[Cl])[Cl])(=O)=O
1036,6524459,Cc1c(Cl)cccc1NC1=NS(=O)(=O)c2ccccc12,-20.338413,31,0,-0.866,-4.57568,-19.999207,3.124079,2.887918,1.328928,-44.126556,-19.305525,0.811188,[H]c1c([H])c([H])c2c(C(=NS2(=O)=O)N([H])c2c([H])c([H])c([H])c(c2C([H])([H])[H])[Cl])c1[H]
1037,7978158,NC(=O)c1ccc(cc1)-n1c(CC[C](=O)=O)ccc1-c1ccc(F)cc1,-20.337778,42,4,-5.90534,-4.350802,-17.06535,4.166127,11.3102,1.819382,-92.97142,-15.765016,1.120147,[H]c1c([H])c(c([H])c([H])c1C(N([H])[H])=O)n1c(c([H])c([H])c1C([H])([H])C([H])([H])C(=[O-/2])=[O-/2])c1c([H])c([H])c(c([H])c1[H])F
1038,34787916,Cc1cccc2cc(CN(CCC(N)=O)CCc3ccccc3)c(=O)[nH]c12,-20.336523,52,8,-3.160232,-5.525613,-20.368919,3.225706,5.231065,1.62306,-78.600235,-12.341058,1.360029,[H]C1=C(C(N([H])c2c1c([H])c([H])c([H])c2C([H])([H])[H])=O)C([H])([H])N(C([H])([H])C([H])([H])C(N([H])[H])=O)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
1039,6189817,OC1=C([C@H](N(C1=O)c1ccc(F)cc1)c1ccccc1Cl)C(=O)c1ccccc1,-20.336296,44,3,-4.72141,-5.224295,-19.560314,5.931816,9.675746,3.111462,-84.832184,-14.62522,1.141424,[H]c1c([H])c([H])c(C(C2=C(C(N(c3c([H])c([H])c(c([H])c3[H])F)[C@]2([H])c2c([H])c([H])c([H])c([H])c2[Cl])=O)O[H])=O)c([H])c1[H]
1040,8888366,Fc1ccc(cc1)-c1cc(nc(NC(=O)NC(=O)c2cccs2)n1)C(F)(F)F,-20.334961,38,3,-3.608793,-5.809089,-19.830959,4.049764,6.163985,5.553771,-75.248421,-16.114311,1.178524,[H]c1c([H])c(c([H])c([H])c1c1c([H])c(C(F)(F)F)nc(n1)N([H])C(N([H])C(c1c([H])c([H])c([H])s1)=O)=O)F
1041,7722220,Clc1cccc(SCC(=O)Nc2cccc3ccccc23)c1,-20.333746,36,2,-0.721149,-5.337213,-21.216602,3.261833,3.526677,0.729076,-70.331459,-15.854105,1.078622,[H]c1c([H])c(c([H])c(c1[H])[Cl])SC([H])([H])C(N([H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12)=O
1042,44104104,Cc1ccccc1C(=O)N1C[C@H]2CN(C[C@]2(C1)[C](=O)=O)C1CCCCC1,-20.333134,53,3,-3.401525,-4.739822,-19.743305,2.217454,8.108148,3.000191,-97.670723,-17.976826,1.051372,[H]c1c([H])c([H])c(c(C(N2C([H])([H])[C@@]3([H])C([H])([H])N(C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])[C@@]3(C(=[O-/2])=[O-/2])C2([H])[H])=O)c1[H])C([H])([H])[H]
1043,7572508,Cn1c(SCC(=O)Nc2ccc(cc2)[C](=O)=O)nnc1-c1ccc(Cl)cc1Cl,-20.331348,41,4,-3.891279,-5.012419,-21.331854,5.091291,10.539458,1.279384,-63.590614,-15.602198,1.166465,[H]c1c([H])c(c([H])c([H])c1C(=[O-/2])=[O-/2])N([H])C(C([H])([H])Sc1nnc(c2c([H])c([H])c(c([H])c2[Cl])[Cl])n1C([H])([H])[H])=O
1044,39855104,Cc1ccn2cc(nc2c1)C(=O)N1CCC[C@@H]1c1nc2ccc(Cl)cc2[nH]1,-20.330437,45,2,-1.402251,-6.356765,-20.402037,4.20865,4.627423,1.034195,-63.113991,-18.001753,1.049736,[H]c1c([H])c2c(c([H])c1[Cl])n([H])c([C@@]1([H])C([H])([H])C([H])([H])C([H])([H])N1C(c1c([H])n3c([H])c([H])c(c([H])c3n1)C([H])([H])[H])=O)n2
1045,86958256,OC[C@H]1C=CCN1C(=O)c1cc(Cn2cnc3ccccc23)[nH]n1,-20.330019,41,5,-4.035852,-4.760005,-18.236115,4.531709,6.475095,1.107055,-55.164425,-14.467093,0.972883,[H]C1=C([H])[C@]([H])(C([H])([H])O[H])N(C(c2c([H])c(C([H])([H])n3c4c([H])c([H])c([H])c([H])c4nc3[H])n([H])n2)=O)C1([H])[H]
1046,77324976,CN1C[C@H](Oc2ccccc12)C(=O)NCc1ccc2[nH]c(=O)[nH]c2c1,-20.329893,43,3,-4.378786,-3.98922,-20.136166,2.367451,11.155845,2.984885,-78.345039,-20.26918,1.247581,[H]c1c([H])c([H])c2c(c1[H])N(C([H])([H])[H])C([H])([H])[C@@]([H])(C(N([H])C([H])([H])c1c([H])c([H])c3c(c1[H])N([H])C(N3[H])=O)=O)O2
1047,90940720,Cc1ccc(cc1)N1CCN(CC1=O)C(=O)Cc1ccc(O)c(Cl)c1,-20.329718,44,3,-4.612936,-5.536345,-18.459469,6.043791,8.156753,2.978774,-81.869843,-20.482714,1.024753,[H]c1c([H])c(c([H])c([H])c1C([H])([H])[H])N1C(C([H])([H])N(C(C([H])([H])c2c([H])c([H])c(c(c2[H])[Cl])O[H])=O)C([H])([H])C1([H])[H])=O
1048,8827672,CC(=O)c1cccc(NC(=O)c2ccsc2NC(=O)\C=C\[C](=O)=O)c1,-20.329142,38,1,-3.514287,-4.905701,-21.433226,4.137951,9.186978,5.013705,-87.561951,-8.384012,1.1591,[H]C(=C([H])C(N([H])c1c(C(N([H])c2c([H])c([H])c([H])c(C(C([H])([H])[H])=O)c2[H])=O)c([H])c([H])s1)=O)C(=[O-/2])=[O-/2]
1049,15538427,O=C(N1CC(C1)c1cccnc1)c1[nH]cnc1-c1ccccc1,-20.32892,39,3,-0.764597,-5.821836,-22.174047,1.465436,6.609659,0.066183,-57.195255,-18.557812,0.955224,[H]c1c([H])c([H])c(c([H])c1[H])c1c(C(N2C([H])([H])C([H])(c3c([H])c([H])c([H])nc3[H])C2([H])[H])=O)n([H])c([H])n1
1050,5271951,CN(C(=O)COc1ccccc1C)c1ccc(NC(=O)C(F)(F)F)cc1,-20.327892,43,3,-2.913469,-5.730071,-19.321617,2.731575,6.878565,2.433454,-69.165779,-14.54642,1.072305,[H]c1c([H])c([H])c(c(c1[H])C([H])([H])[H])OC([H])([H])C(N(c1c([H])c([H])c(c([H])c1[H])N([H])C(C(F)(F)F)=O)C([H])([H])[H])=O
1051,5758238,COc1cccc(\C=N/NC(=O)[C@@H]2COc3cc4ccccc4cc3O2)c1O,-20.326864,46,1,-3.120056,-4.581232,-21.278713,3.708728,10.380161,1.976756,-78.401566,-14.127436,1.101337,[H]C(c1c([H])c([H])c([H])c(c1O[H])OC([H])([H])[H])=NN([H])C([C@]1([H])C([H])([H])Oc2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2O1)=O
1052,5150075,COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,-20.326239,32,1,0,-4.99507,-21.22999,1.107532,3.62531,0.404463,-55.792316,-14.012702,0.777703,[H]c1c([H])c([H])c(c(C(=O)OC([H])([H])[H])c1[H])N([H])C(c1c([H])c([H])c(c([H])c1[H])F)=O
1053,6048056,Brc1ccccc1-c1ccc(\C=C\[C](=O)=O)o1,-20.323265,25,1,-3.222496,-4.213374,-13.576424,1.658715,4.722373,-1.375719,-54.027935,-14.993241,0.860885,[H]C(=C([H])c1c([H])c([H])c(c2c([H])c([H])c([H])c([H])c2[Br])o1)C(=[O-/2])=[O-/2]
1054,31499234,Cc1ncc(C(=O)NCCc2csc(n2)-c2ncccn2)c(O)n1,-20.322159,38,3,-0.965265,-5.147608,-23.184284,2.803494,6.445567,0.661926,-51.256245,-17.951864,0.979239,[H]c1c([H])nc(c2nc(c([H])s2)C([H])([H])C([H])([H])N([H])C(c2c([H])nc(C([H])([H])[H])nc2O[H])=O)nc1[H]
1055,94183568,NC(=O)Cc1nc(CSc2ccccn2)n(n1)C1Cc2ccccc2C1,-20.322016,45,5,-3.417157,-5.665521,-21.973372,5.691751,8.302729,2.197827,-90.840668,-22.019213,1.130234,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])(C2([H])[H])n1c(C([H])([H])Sc2c([H])c([H])c([H])c([H])n2)nc(C([H])([H])C(N([H])[H])=O)n1
1056,9010623,C[C@H](NC(=O)c1ccccc1OCC(=O)Nc1cccc(C)c1)c1ccccc1,-20.321947,53,4,-2.988312,-5.712117,-23.334705,6.077998,7.022455,4.676765,-88.815994,-18.220585,1.280728,[H]c1c([H])c([H])c(c([H])c1[H])[C@]([H])(C([H])([H])[H])N([H])C(c1c([H])c([H])c([H])c([H])c1OC([H])([H])C(N([H])c1c([H])c([H])c([H])c(c1[H])C([H])([H])[H])=O)=O
1057,89589528,COc1ccccc1CN(CC=C)C(=O)CCn1ccc(=O)[nH]c1=O,-20.321936,46,8,-3.222603,-4.447825,-23.744528,6.63903,7.227136,0.53341,-74.312332,-13.743412,1.145885,[H]C([H])=C([H])C([H])([H])N(C(C([H])([H])C([H])([H])N1C([H])=C([H])C(N([H])C1=O)=O)=O)C([H])([H])c1c([H])c([H])c([H])c([H])c1OC([H])([H])[H]
1058,9127762,Cc1ccc(NS(=O)(=O)c2csc(c2)[C](=O)=O)cc1,-20.321924,29,4,-3.154864,-3.833751,-17.349949,0.923428,6.414215,-0.282234,-69.959221,-16.124922,0.867491,[H]c1c([H])c(c([H])c([H])c1C([H])([H])[H])N([H])S(c1c([H])c(C(=[O-/2])=[O-/2])sc1[H])(=O)=O
1059,9196332,COc1ccccc1NS(=O)(=O)c1cccc(c1)C(N)=O,-20.321201,35,3,-2.7774,-4.004343,-19.467197,1.920261,4.714731,3.587155,-60.076046,-15.101355,0.921693,[H]c1c([H])c([H])c(c(c1[H])N([H])S(c1c([H])c([H])c([H])c(C(N([H])[H])=O)c1[H])(=O)=O)OC([H])([H])[H]
1060,5628217,Cc1ccc(cc1)S(=O)(=O)N(C[C](=O)=O)c1cccc(Cl)c1,-20.320265,35,5,-3.011072,-4.166448,-18.619137,1.355925,4.679068,2.099314,-74.078964,-14.880417,0.875188,[H]c1c([H])c(c([H])c(c1[H])[Cl])N(C([H])([H])C(=[O-/2])=[O-/2])S(c1c([H])c([H])c(c([H])c1[H])C([H])([H])[H])(=O)=O
1061,41071800,O=C1N[C@H](Cc2nc(COc3ccccc3)nn2C[C](=O)=O)c2ccccc12,-20.319424,45,7,-4.221853,-4.815316,-24.124769,7.214619,9.904997,2.65966,-82.101662,-21.058216,1.155413,[H]c1c([H])c([H])c(c([H])c1[H])OC([H])([H])c1nc(C([H])([H])[C@]2([H])c3c([H])c([H])c([H])c([H])c3C(N2[H])=O)n(C([H])([H])C(=[O-/2])=[O-/2])n1
1062,8876939,NC1=C(C#N)C2=CC[C@@H](C[C@H]2[C@H](c2cccs2)C1(C#N)C#N)c1ccccc1,-20.318735,46,2,-1.847674,-5.255424,-17.838377,1.628129,5.408079,-0.784158,-63.015987,-14.754838,1.046062,[H]C1=C2C(C#N)=C(C(C#N)(C#N)[C@@]([H])(c3c([H])c([H])c([H])s3)[C@]2([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C1([H])[H])N([H])[H]
1063,5402540,COC(=O)C1=C(C)[C@](NC(C)=C1c1ccccc1Cl)(C(C)=O)C(=O)OC,-20.317062,46,2,-3.516714,-5.29479,-19.87982,3.978798,9.623374,1.82234,-73.60054,-19.71888,1.319639,[H]c1c([H])c([H])c(c(C2C(=C(C([H])([H])[H])[C@](C(C([H])([H])[H])=O)(C(=O)OC([H])([H])[H])N([H])C=2C([H])([H])[H])C(=O)OC([H])([H])[H])c1[H])[Cl]
1064,5351159,FC(F)(F)c1ccccc1NC(=O)c1ccc(Cl)cc1Cl,-20.314909,29,0,0,-5.461159,-20.485489,2.184651,2.520156,0.952497,-67.075722,-15.712902,0.901586,[H]c1c([H])c([H])c(c(c1[H])C(F)(F)F)N([H])C(c1c([H])c([H])c(c([H])c1[Cl])[Cl])=O
1065,22508482,O=c1ccccn1CCCNS(=O)(=O)N1CCCCC1,-20.314653,41,6,-0.992665,-4.741923,-20.050783,1.070741,2.614987,-1.180337,-46.579235,-15.024143,0.854159,[H]C1=C([H])C(N(C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])N([H])S(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(=O)=O)=O
1066,5231817,Cc1nn(c(Cl)c1\C=N/NC(=O)c1cncc(Br)c1)-c1ccccc1,-20.313757,38,1,-3.012313,-5.090026,-22.279188,4.603513,8.068443,5.429488,-72.663574,-19.235411,1.15111,[H]C(c1c(C([H])([H])[H])nn(c2c([H])c([H])c([H])c([H])c2[H])c1[Cl])=NN([H])C(c1c([H])c(c([H])nc1[H])[Br])=O
1067,90979792,CC(C)c1nccn1CCCNC(=O)c1cnc(Cn2cncn2)nc1O,-20.313656,49,7,-2.781732,-5.570648,-24.11174,3.76467,10.777598,0.039697,-71.626183,-17.190651,1.09882,[H]c1c(C(N([H])C([H])([H])C([H])([H])C([H])([H])n2c([H])c([H])nc2C([H])(C([H])([H])[H])C([H])([H])[H])=O)c(nc(C([H])([H])n2c([H])nc([H])n2)n1)O[H]
1068,7932048,Cc1ccc(NS(=O)(=O)c2cc(ccc2C)C(=O)Nc2ccc3OCOc3c2)c(C)c1,-20.311493,53,3,-4.125062,-4.961508,-21.750711,9.444183,7.911879,2.726394,-81.259865,-18.050709,1.308157,[H]c1c([H])c(c(c([H])c1C(N([H])c1c([H])c([H])c2c(c1[H])OC([H])([H])O2)=O)S(N([H])c1c([H])c([H])c(c([H])c1C([H])([H])[H])C([H])([H])[H])(=O)=O)C([H])([H])[H]
1069,5343707,COC(=O)c1cc(ccc1Cl)S(=O)(=O)N1CCCCC1,-20.310648,36,2,-3.387902,-4.123996,-18.144609,1.330238,5.165333,4.994376,-53.316864,-13.938059,1.068533,[H]c1c([H])c(c(C(=O)OC([H])([H])[H])c([H])c1S(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(=O)=O)[Cl]
1070,9315888,CC(C)NC(=O)Cc1cc(C)ccc1C,-20.308969,34,3,-1.25729,-5.168731,-17.761143,1.369648,2.342366,-0.427875,-49.474937,-18.341991,0.672694,[H]c1c([H])c(c(c([H])c1C([H])([H])[H])C([H])([H])C(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])=O)C([H])([H])[H]
1071,88658344,Cc1noc(C)c1C(=O)N1CCC[C@@H](C1)c1ccn(C[C](=O)=O)n1,-20.308483,43,4,-3.348881,-4.524763,-17.956093,4.329064,8.035081,-2.836181,-66.11113,-14.415622,1.308261,[H]c1c([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])N(C(c3c(C([H])([H])[H])noc3C([H])([H])[H])=O)C2([H])[H])nn(c1[H])C([H])([H])C(=[O-/2])=[O-/2]
1072,54035480,Fc1ccc(F)c(NC(=O)N2CCC[C@@H](C2)c2ccn(C[C](=O)=O)n2)c1,-20.307518,43,5,-3.450704,-5.372541,-17.513521,1.640561,7.230341,0.195147,-69.396622,-13.134582,1.143832,[H]c1c([H])c(c(c([H])c1F)N([H])C(N1C([H])([H])C([H])([H])C([H])([H])[C@]([H])(c2c([H])c([H])n(C([H])([H])C(=[O-/2])=[O-/2])n2)C1([H])[H])=O)F
1073,13610784,CCOc1ccccc1CN(CC=C)C(=O)c1cc(=O)n(C)c(=O)n1C,-20.305408,49,6,-2.970663,-5.38388,-22.077215,5.319945,6.691879,1.642287,-66.762321,-15.618867,1.17225,[H]C([H])=C([H])C([H])([H])N(C(C1=C([H])C(N(C(N1C([H])([H])[H])=O)C([H])([H])[H])=O)=O)C([H])([H])c1c([H])c([H])c([H])c([H])c1OC([H])([H])C([H])([H])[H]
1074,7875795,NC(=O)CSc1nc(nc2sc3CCCCc3c12)-c1ccccc1,-20.304781,41,3,-3.324581,-5.312467,-18.262638,2.777874,6.519802,2.381552,-67.407646,-13.358977,1.078515,[H]c1c([H])c([H])c(c([H])c1[H])c1nc(c2c3c(C([H])([H])C([H])([H])C([H])([H])C3([H])[H])sc2n1)SC([H])([H])C(N([H])[H])=O
1075,51882444,O=C(N1CCCC1)c1ccc(cc1)S(=O)(=O)N[C@H]1CCCNC1=O,-20.304363,45,4,-3.164441,-4.304507,-20.84347,2.97653,6.951833,3.074803,-70.450539,-20.37388,1.057399,[H]c1c([H])c(c([H])c([H])c1C(N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])=O)S(N([H])[C@]1([H])C(N([H])C([H])([H])C([H])([H])C1([H])[H])=O)(=O)=O
1076,7987597,CCOC(=O)c1cnc(SCC(=O)Nc2ccccc2N(=O)=O)nc1N,-20.302282,41,4,-1.857254,-4.462572,-23.403519,4.342329,7.539525,0.196926,-77.256104,-12.307519,0.993009,[H]c1c([H])c([H])c(c(c1[H])N([H])C(C([H])([H])Sc1nc([H])c(C(=O)OC([H])([H])C([H])([H])[H])c(n1)N([H])[H])=O)N(=O)=O
1077,87464240,CN(C)C(=O)c1cccc(c1)S(=O)(=O)N1CCCC[C@H]1CN1CCCC1,-20.301807,55,5,-2.867848,-5.359245,-20.567539,1.749369,6.575846,3.228147,-66.353279,-21.377167,1.195822,[H]c1c([H])c(C(N(C([H])([H])[H])C([H])([H])[H])=O)c([H])c(c1[H])S(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(=O)=O
1078,70399672,CNC(=O)c1noc(CN2CCC[C@@H](CCc3ccccc3C(F)(F)F)C2)n1,-20.301596,51,5,-4.130446,-5.026731,-18.121559,3.198485,6.390921,2.917606,-88.038033,-19.492336,1.116733,[H]c1c([H])c([H])c(c(c1[H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])c2nc(C(N([H])C([H])([H])[H])=O)no2)C1([H])[H])C(F)(F)F
1079,9196350,NC(=O)c1cccc(c1)S(=O)(=O)Nc1cccc(Cl)c1,-20.300211,31,3,-3.300011,-3.389044,-21.938059,2.068589,8.264575,4.572654,-54.870354,-20.258062,0.920159,[H]c1c([H])c(C(N([H])[H])=O)c([H])c(c1[H])S(N([H])c1c([H])c([H])c([H])c(c1[H])[Cl])(=O)=O
1080,5784120,O=C(Cn1cnc2ccccc12)N\N=C1\C(=O)Nc2ccccc12,-20.298306,37,2,-4.48484,-4.208398,-19.763458,2.505902,9.695695,5.539567,-62.23753,-17.06826,1.034419,[H]c1c([H])c([H])c2c(C(C(N2[H])=O)=NN([H])C(C([H])([H])n2c3c([H])c([H])c([H])c([H])c3nc2[H])=O)c1[H]
1081,66145068,Fc1ccc(Oc2ncccc2CNC(=O)CCc2cn[nH]c2)cc1F,-20.298283,42,5,-2.258962,-5.457151,-21.377373,4.481503,7.582086,-1.401381,-48.41449,-16.90827,1.098447,[H]c1c([H])c([H])nc(c1C([H])([H])N([H])C(C([H])([H])C([H])([H])c1c([H])nn([H])c1[H])=O)Oc1c([H])c([H])c(c(c1[H])F)F
